Price,Area,Location,No. of Bedrooms,Is_New,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price per sq ft.,Total Amenities
16299999,716,Malad West,2,New,1,1,1,0,1,1,1,0,1,1,0,1,1,"22,765",10
120000000,2150,Bandra West,4,Old,0,1,1,0,0,0,0,0,0,0,0,0,0,"55,814",2
138000000,2000,Bandra West,4,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"69,000",0
3800000,650,Karanjade,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,846",0
4200000,680,Karanjade,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,176",0
17000000,547,Ville Parle East,1,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"31,079",9
25500000,805,Ville Parle East,2,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"31,677",9
26700000,845,Ville Parle East,2,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"31,598",9
27000000,853,Ville Parle East,2,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"31,653",9
28400000,895,Ville Parle East,2,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"31,732",9
28800000,907,Ville Parle East,2,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"31,753",9
29500000,930,Ville Parle East,2,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"31,720",9
36000000,1116,Ville Parle East,3,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"32,258",9
40400000,1261,Ville Parle East,3,New,1,1,1,0,0,1,1,1,1,0,0,1,1,"32,038",9
6800000,890,Mira Road East,2,New,1,1,0,0,0,1,1,1,1,0,1,0,0,"7,640",7
7500000,1060,Mira Road East,2,New,1,1,0,0,0,1,1,1,1,0,1,0,0,"7,075",7
7600000,960,Mira Road East,2,New,1,1,0,0,0,1,1,1,1,1,1,1,0,"7,917",9
13200000,1525,Mira Road East,3,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"8,656",13
9000000,650,Bhandup West,1,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"13,846",4
21700000,1250,Malad East,3,Old,1,1,1,0,1,1,0,1,1,0,1,1,0,"17,360",9
12500000,650,Santacruz East,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"19,231",1
8500000,1000,Kharghar,2,Old,1,1,0,0,0,1,1,1,0,0,1,0,0,"8,500",6
8500000,1000,Kharghar,2,Old,1,0,0,0,0,0,0,1,0,0,0,0,0,"8,500",2
14500000,1200,Thane West,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,083",0
14500000,1200,Thane West,3,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"12,083",7
12000000,1026,Thane West,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,696",0
12000000,1026,Thane West,2,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"11,696",7
8500000,945,Mira Road East,2,Old,1,1,1,0,1,1,1,1,0,0,1,1,1,"8,995",10
4700000,525,Dombivli (West),1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,952",0
5600000,645,Mira Road East,1,Old,1,1,1,0,1,0,1,0,0,0,0,1,1,"8,682",7
5600000,645,Mira Road East,1,Old,1,1,1,0,1,0,1,1,0,0,1,1,1,"8,682",9
7000000,600,Airoli,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"11,667",1
10000000,500,Mulund West,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"20,000",2
12000000,1080,Thane West,3,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"11,111",10
7400000,977,Kalyan West,2,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"7,574",7
11500000,950,Thane West,2,Old,0,1,0,0,0,0,0,0,1,0,0,0,0,"12,105",2
16800000,1150,Kanjurmarg,2,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"14,609",12
2900000,500,Taloja,1,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"5,800",6
2400000,590,Virar West,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,068",0
2600000,620,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,194",2
2400000,580,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,138",2
2330000,585,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"3,983",2
2500000,580,Nala Sopara,1,Old,1,1,0,0,0,1,1,1,0,0,0,0,0,"4,310",5
2350000,485,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,845",2
2400000,600,Nalasopara West,1,Old,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,000",3
2400000,594,Nala Sopara,1,New,0,1,1,1,0,1,0,1,1,0,0,0,0,"4,040",6
2265000,580,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"3,905",2
2925000,760,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"3,849",2
2400000,500,Nalasopara West,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0
2300000,560,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,107",2
2500000,560,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,464",2
2200000,550,Nala Sopara,1,New,1,1,1,0,1,1,1,0,1,1,0,1,1,"4,000",10
2445000,585,Nala Sopara,1,Old,0,1,1,1,1,1,1,0,1,1,0,1,0,"4,179",9
2500000,590,Nalasopara West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,237",0
2400000,580,Nala Sopara,1,Old,1,1,0,0,0,1,1,1,0,0,0,0,0,"4,138",5
2450000,560,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,375",2
2150000,525,Nalasopara West,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,095",0
2700000,572,Nala Sopara,1,Old,1,1,1,0,1,0,1,1,0,0,0,1,1,"4,720",8
2565000,620,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,137",2
2450000,560,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,375",2
2800000,585,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,786",2
2600000,545,Nala Sopara,1,Old,1,1,1,0,1,1,0,0,1,0,0,1,1,"4,771",8
2000000,580,Nala Sopara,1,Old,0,1,0,0,0,1,0,1,0,0,0,0,0,"3,448",3
2515000,710,Nala Sopara,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"3,542",1
2330000,590,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"3,949",2
2250000,590,Nala Sopara,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,814",0
2350000,594,Nala Sopara,1,Old,0,0,1,1,0,1,0,0,1,0,0,0,0,"3,956",4
2600000,580,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,483",2
2350000,585,Nala Sopara,1,Old,1,1,0,0,1,1,0,0,1,0,0,1,0,"4,017",6
2350000,525,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,476",2
2345000,525,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,467",2
2500000,550,Nala Sopara,1,Old,1,1,1,0,1,1,0,0,1,0,0,1,1,"4,545",8
2400000,595,Nala Sopara,1,New,1,1,1,0,1,1,1,1,0,0,0,1,1,"4,034",9
2500000,594,Nala Sopara,1,New,1,1,1,1,0,1,0,1,1,0,0,0,0,"4,209",7
2300000,585,Nala Sopara,1,Old,1,1,1,0,1,1,1,0,1,1,0,1,1,"3,932",10
2750000,585,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,701",2
2500000,590,Nalasopara West,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,237",0
2150000,525,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,095",2
2900000,585,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,957",2
2255000,580,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"3,888",2
2310000,590,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"3,915",2
2600000,585,Nala Sopara,1,Old,0,0,1,1,0,1,0,0,1,0,0,0,0,"4,444",4
2700000,615,Nalasopara West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,390",0
2400000,590,Nala Sopara,1,Old,0,1,1,0,1,1,1,1,1,0,0,1,1,"4,068",9
2320000,570,Nala Sopara,1,Old,1,0,0,0,1,0,0,1,1,0,0,0,1,"4,070",5
2400000,590,Nalasopara West,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,068",2
2650000,520,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"5,096",2
4099000,850,Nalasopara West,2,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,822",2
2700000,535,Nala Sopara,1,Old,1,1,1,0,1,1,0,0,1,0,0,1,1,"5,047",8
2500000,445,Nala Sopara,1,New,0,0,1,1,0,1,0,0,1,0,0,0,0,"5,618",4
2200000,500,Nalasopara West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,400",0
2650000,630,Nala Sopara,1,Old,0,0,1,0,1,1,0,0,1,0,0,1,0,"4,206",5
2150000,580,Nala Sopara,1,Old,0,1,0,0,0,1,0,1,0,0,0,0,0,"3,707",3
2700000,630,Nalasopara West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,286",0
2250000,525,Nalasopara West,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,286",2
2150000,500,Nalasopara West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,300",0
2300000,560,Nala Sopara,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,107",0
2250000,580,Nala Sopara,1,New,1,1,0,0,0,1,1,0,0,0,0,0,0,"3,879",4
2500000,555,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,505",2
2440000,585,Nala Sopara,1,Old,0,1,1,1,1,1,1,0,1,1,0,1,0,"4,171",9
2500000,545,Nala Sopara,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,587",0
2300000,560,Nala Sopara,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,107",2
2550000,355,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"7,183",2
2500000,620,Nalasopara West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,032",2
2300000,590,Nalasopara West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,898",0
2400000,575,Nala Sopara,1,New,1,1,1,0,1,1,0,0,1,0,0,1,0,"4,174",7
2150000,580,Nala Sopara,1,New,1,1,0,0,0,1,1,0,0,0,0,0,0,"3,707",4
2450000,585,Nala Sopara,1,Old,0,1,1,1,0,1,0,1,1,0,0,0,0,"4,188",6
2156000,580,Nala Sopara,1,New,1,1,0,0,0,1,1,0,0,0,0,0,0,"3,717",4
2400000,594,Nala Sopara,1,New,0,0,1,1,0,1,0,0,1,0,0,0,0,"4,040",4
2305000,555,Nala Sopara,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,153",2
13000000,750,Jogeshwari West,1,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"17,333",1
13000000,750,Jogeshwari West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,333",0
31000000,1825,Nerul,3,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"16,986",12
14500000,1100,Thane West,2,Old,1,1,1,0,1,1,1,0,1,0,0,1,1,"13,182",9
22000000,1800,Belapur,3,Old,1,1,0,0,1,1,1,1,1,0,0,1,1,"12,222",9
14000000,1225,Belapur,2,New,1,1,0,0,1,1,1,1,1,0,0,1,1,"11,429",9
14600000,829,Kandivali West,2,Old,1,1,1,0,1,1,1,1,1,1,1,1,0,"17,612",11
9800000,720,Kandivali West,1,Old,1,1,1,0,1,1,1,1,1,0,1,1,1,"13,611",11
13899999,893,Kandivali West,2,Old,1,1,1,0,1,1,1,1,1,1,1,1,1,"15,566",12
3400000,380,Mira Road East,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"8,947",1
9800000,600,Goregaon West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,333",0
15100000,1050,Borivali West,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,381",0
42600000,2000,Nerul,3,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"21,300",6
4000000,720,Kalyan West,1,Old,1,1,1,0,1,1,1,1,1,1,1,1,1,"5,556",12
16000000,650,Andheri West,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"24,615",2
19500000,1000,Andheri West,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,1,"19,500",3
15000000,650,Andheri West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,077",0
15000000,650,Andheri West,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,1,"23,077",2
4300000,595,Kalyan West,1,Old,1,1,1,1,1,1,1,1,1,0,1,1,1,"7,227",12
8600000,575,Kandivali East,1,Old,0,1,0,0,0,1,1,1,0,0,1,0,0,"14,957",5
10500000,999,Kalyan West,2,Old,1,1,0,0,1,1,1,1,1,0,1,0,1,"10,511",9
13000000,510,Parel,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,490",0
8500000,450,Santacruz East,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"18,889",2
3200000,390,Kalyan West,1,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"8,205",6
19800000,677,Malad West,2,New,0,1,0,0,0,0,0,0,0,0,0,0,0,"29,247",1
18000000,614,Malad West,2,New,0,1,0,0,0,0,0,0,0,0,0,0,0,"29,316",1
3100000,827,Ambernath East,1,New,1,1,1,0,1,1,1,1,1,0,0,1,0,"3,748",9
17000000,1020,Chembur,1,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"16,667",12
3400000,407,Naigaon East,1,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"8,354",6
17500000,1050,Juhu,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,667",0
12000000,610,Kandivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,672",0
8600000,900,Thane West,2,Old,1,1,1,0,1,1,1,1,1,1,1,1,1,"9,556",12
18500000,1100,Borivali West,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"16,818",2
23000000,907,Kandivali West,3,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"25,358",2
47500000,2085,Goregaon East,4,Old,1,1,0,0,0,1,1,1,1,1,1,0,1,"22,782",9
3700000,550,Taloja,1,New,1,1,1,0,1,1,1,1,0,1,0,1,1,"6,727",10
2799000,334,Thane West,1,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"8,380",10
2599000,334,Thane West,1,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"7,781",10
48000000,2100,Santacruz West,4,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"22,857",4
74500000,3600,Goregaon East,4,Old,1,1,0,0,0,1,1,1,1,1,1,0,1,"20,694",9
24500000,906,Wadala,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"27,042",7
16399999,808,Thane West,2,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"20,297",6
8200000,450,Thane West,1,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"18,222",6
39600000,1753,Thane West,4,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"22,590",6
26800000,1324,Thane West,3,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"20,242",6
11900000,598,Thane West,2,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"19,900",6
20299999,991,Thane West,3,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"20,484",6
15500000,761,Thane West,2,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"20,368",6
19500000,944,Thane West,3,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"20,657",6
13000000,632,Thane West,2,New,1,1,1,0,0,0,1,0,0,1,0,0,1,"20,570",6
7100000,1059,Ulwe,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,704",0
18000000,950,Malad West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"18,947",7
2650000,420,Ulwe,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,310",0
6600000,850,Mira Road East,2,Old,0,1,1,0,1,1,0,0,1,0,1,1,1,"7,765",8
7000000,950,Mira Road East,3,Old,0,1,1,0,1,1,0,0,1,0,1,1,1,"7,368",8
8100000,372,Borivali East,1,New,1,1,0,0,1,1,0,1,1,1,1,1,0,"21,774",9
17000000,747,Santacruz East,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"22,758",2
4179999,790,Koproli,2,Old,1,0,0,0,0,0,1,0,0,0,0,0,0,"5,291",2
4050000,810,Koproli,2,Old,1,0,0,0,0,0,1,0,0,0,0,0,0,"5,000",2
4170000,850,Koproli,2,Old,1,0,0,0,0,0,1,0,0,0,0,0,0,"4,906",2
38500000,942,Khar West,2,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"40,870",1
4200000,870,Koproli,2,Old,1,0,0,0,0,0,1,0,0,0,0,0,0,"4,828",2
4150000,990,Koproli,2,Old,1,0,0,0,0,0,1,0,0,0,0,0,0,"4,192",2
2700000,400,Ulwe,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,750",0
7500000,950,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"7,895",11
6500000,650,Kharghar,1,Old,1,1,1,0,1,1,1,1,0,1,0,1,1,"10,000",10
4000000,310,Malad West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"12,903",2
10000000,1335,Ulwe,2,Old,1,1,0,0,0,1,1,1,0,0,1,0,0,"7,491",6
9499000,580,Borivali West,1,Old,1,1,0,0,0,1,1,1,0,0,1,0,0,"16,378",6
13000000,685,Kandivali West,2,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"18,978",4
14000000,850,Kandivali West,2,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"16,471",4
18000000,780,Kandivali West,2,Old,1,1,1,0,0,1,1,1,0,0,0,0,0,"23,077",6
22500000,980,Borivali West,2,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"22,959",4
6100000,1035,Karanjade,2,New,1,1,0,0,0,0,0,0,0,0,0,0,0,"5,894",2
12500000,1238,Ghatkopar West,2,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"10,097",5
16500000,1350,Ghatkopar West,3,New,1,1,0,0,0,1,0,1,0,0,0,0,0,"12,222",4
15100000,1238,Ghatkopar West,3,New,1,1,0,0,0,0,1,1,0,0,0,0,0,"12,197",4
12500000,1238,Ghatkopar West,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,097",0
16500000,1350,Ghatkopar West,3,Old,1,1,0,0,0,1,1,1,0,0,0,0,0,"12,222",5
14800000,1200,Ghansoli,2,Old,1,1,0,0,1,1,1,1,1,0,0,1,1,"12,333",9
8200000,900,Ghansoli,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,111",0
27000000,1815,Malad West,3,Old,1,1,1,1,0,1,0,1,1,0,1,0,0,"14,876",8
11000000,825,Chembur,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,333",0
9300000,1050,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"8,857",11
14000000,580,Ville Parle East,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"24,138",2
19000000,1150,Kanjurmarg,2,New,1,1,0,0,1,1,1,1,1,1,1,1,1,"16,522",11
13500000,1056,Seawoods,2,Old,1,1,1,0,0,1,1,0,1,1,0,1,0,"12,784",8
13500000,1056,Seawoods,2,Old,1,1,1,0,0,1,1,1,1,1,0,1,0,"12,784",9
14000000,1055,Seawoods,2,Old,1,1,1,0,0,1,1,1,1,1,0,1,1,"13,270",10
4600000,640,Dombivli (West),1,New,0,1,0,0,0,0,0,0,0,0,0,0,0,"7,188",1
4400000,600,Dombivli (West),1,New,0,1,0,0,0,0,0,0,0,0,0,0,0,"7,333",1
2400000,575,Nala Sopara,1,Old,1,1,1,0,1,1,1,1,0,0,0,1,1,"4,174",9
13500000,1190,Kharghar,2,Old,1,1,0,0,0,1,1,1,0,1,1,1,1,"11,345",9
15500000,1150,Kharghar,2,New,1,1,1,0,0,1,1,1,1,1,1,1,1,"13,478",11
23700000,1001,Mulund West,3,Old,1,1,1,0,1,1,1,0,1,1,0,1,1,"23,676",10
5999000,645,Thane West,1,Old,1,1,1,0,1,1,1,1,1,0,1,1,1,"9,301",11
4299000,615,Thane West,1,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"6,990",10
5999000,905,Thane West,2,Old,1,1,1,0,1,1,1,1,1,0,1,1,1,"6,629",11
5999000,902,Thane West,2,Old,1,1,1,0,0,1,1,1,1,1,0,1,1,"6,651",10
5990000,902,Thane West,2,New,1,1,1,0,0,1,1,1,1,1,0,1,1,"6,641",10
3200000,950,Kewale,2,Old,1,0,0,0,0,0,1,0,1,1,0,1,0,"3,368",5
19500000,1600,Kharghar,3,New,1,1,1,0,0,1,1,1,1,1,0,1,1,"12,188",10
16500000,650,Mulund West,2,New,0,1,0,0,0,0,0,0,0,0,1,0,0,"25,385",2
18000000,850,Mulund West,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,176",0
16500000,850,Mulund West,2,New,0,1,0,0,0,0,0,0,0,0,1,0,0,"19,412",2
11500000,1450,Ulwe,2,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"7,931",13
9500000,1100,Ulwe,2,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"8,636",13
4349000,870,Koproli,2,Old,1,1,1,0,1,1,0,1,1,1,0,1,0,"4,999",9
3200000,890,Kewale,2,Old,1,0,0,0,0,0,1,0,1,1,0,1,0,"3,596",5
4800000,1600,Panvel,2,Old,1,0,1,0,1,1,1,1,1,0,0,1,0,"3,000",8
4200000,870,Koproli,2,Old,1,1,1,0,1,1,1,0,0,0,0,1,1,"4,828",8
4500000,870,Kewale,2,Old,1,0,0,0,0,0,1,0,1,1,0,1,0,"5,172",5
2100000,590,Koproli,1,Old,1,1,1,0,1,1,0,1,1,1,0,1,0,"3,559",9
4600000,850,Koproli,2,Old,1,1,1,0,1,1,0,1,1,1,0,1,0,"5,412",9
2600000,400,Ulwe,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,500",0
5800000,650,Kharghar,1,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"8,923",1
11500000,1075,Koper Khairane,2,New,0,1,0,0,0,0,0,0,0,0,0,0,0,"10,698",1
17000000,1200,Ghansoli,2,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"14,167",10
8500000,700,Ghansoli,1,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"12,143",10
12500000,802,Andheri East,1,Old,1,1,0,0,1,1,1,0,1,1,0,1,1,"15,586",9
14000000,652,Andheri East,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,472",0
25000000,1350,Andheri East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,519",0
14000000,650,Andheri East,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,538",0
18500000,1020,Andheri East,2,Old,0,1,0,0,0,0,0,1,0,0,1,0,0,"18,137",3
21000000,1050,Andheri East,2,Old,1,1,1,0,1,1,1,0,1,1,0,1,1,"20,000",10
12000000,864,Andheri East,1,Old,1,1,0,0,1,1,1,0,1,1,0,1,1,"13,889",9
36500000,1950,Andheri East,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,718",0
12400000,650,Andheri East,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,077",0
17900000,1100,Andheri East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,273",0
15000000,1395,Wadala,2,New,0,0,0,0,0,0,0,0,0,0,0,0,1,"10,753",1
9000000,535,Kandivali East,1,Old,0,1,1,1,0,0,0,0,0,0,1,0,0,"16,822",4
16000000,1200,Chembur,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,333",0
7600000,975,Mira Road East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,795",0
7600000,975,Mira Road East,2,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"7,795",4
5500000,565,Kalwa,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,735",0
6190000,756,Mira Road East,1,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"8,188",12
7800000,700,Malad West,1,Old,1,1,1,0,1,1,1,1,1,0,1,0,1,"11,143",10
58500000,2500,Powai,4,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"23,400",7
7400000,880,Panvel,2,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"8,409",2
40300000,1750,Powai,3,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"23,029",7
13000000,1075,Koper Khairane,2,Old,0,1,0,0,0,0,0,1,0,0,0,0,0,"12,093",2
35000000,960,Santacruz West,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"36,458",2
6500000,1100,Beturkar Pada,2,Old,0,1,0,0,0,0,1,0,0,0,0,0,0,"5,909",2
13000000,1150,Thane West,3,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"11,304",12
3188000,797,Ambernath West,1,New,0,1,0,0,0,0,0,1,0,0,0,0,0,"4,000",2
15100000,957,Thane West,3,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"15,778",11
30000000,3500,Kharghar,4,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,571",0
30000000,3500,Kharghar,4,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"8,571",7
11000000,1545,Kalyan West,3,Old,1,1,1,0,1,1,1,1,0,0,0,1,1,"7,120",9
28500000,3500,Kharghar,4,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"8,143",7
27500000,840,vile parle west,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"32,738",2
30000000,1195,Andheri West,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"25,105",2
2300000,640,Virar,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,594",0
2300000,640,Virar,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"3,594",2
8900000,1017,Mira Road East,2,New,1,1,0,0,0,1,1,1,0,0,1,0,0,"8,751",6
2000000,525,Nala Sopara,1,Old,1,1,1,0,1,0,1,1,0,0,0,1,1,"3,810",8
2800000,555,Dronagiri,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,045",0
7150000,1060,Kalyan East,2,Old,1,1,1,0,1,1,1,1,0,1,0,1,1,"6,745",10
2600000,530,Dronagiri,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,906",0
2600000,385,Syndicate,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,753",0
7000000,1060,Kalyan East,2,Old,1,1,1,0,1,1,1,1,0,1,0,1,1,"6,604",10
7200000,1060,Kalyan East,2,Old,1,1,0,0,0,1,0,0,0,0,0,0,1,"6,792",4
